gender,age,name,counts_pictures,counts_profileVisits,counts_kisses,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,connectedToFacebook,isVIP,isVerified,lastOnline,lastOnlineTs,lang_count,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,city,locationCity,locationCitySub,userInfo_visitDate,counts_details,crypt,isFlirtstar,isNew,hasBirthday,isHighlighted,distance,locked,isMobile,isOnline,whazzup,userId,pictureId,isSystemProfile
F,19,Jessica.,7,9078,335,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,26/04/2015 0:27,1430008067,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Freiburg im Breisgau,Freiburg im Breisgau,,,0.6899999976158142,FALSE,FALSE,FALSE,FALSE,FALSE,188,FALSE,TRUE,FALSE,Benimm dich wie eine Lady aber denk wie Boss.,50f445bb38a89cfb2300002a,551562aa086ea1768d8b456b,FALSE
F,21,Bella*,3,18187,772,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,25/04/2015 22:40,1430001658,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Interlaken,Interlaken,,,0.9599999785423279,FALSE,FALSE,FALSE,FALSE,FALSE,95,FALSE,TRUE,FALSE,Lächle und die Welt gehört dir.,50f6eb85170ba0cd43000041,54a6c390c86da151248b4991,FALSE
F,24,la_bachelorette,6,17115,610,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,08/04/2015 11:55,1428494131,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Luzern,,,,0.8500000238418579,FALSE,FALSE,FALSE,FALSE,FALSE,140,FALSE,FALSE,FALSE,*🌹*,50f8fa1a170ba0b3320000e6,53c24087e86da1764c8b49d3,FALSE
F,20,_Tati_,14,51560,6155,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,26/04/2015 11:47,1430048865,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Siglistorf,Steinmaur,,,0.9200000166893005,FALSE,FALSE,FALSE,FALSE,FALSE,175,FALSE,TRUE,TRUE,zur INFO bin 19ni ✌😂 😘follow me on instagram 🙌 🎀👍 --> _tatij,50f9099d90c8fd99540000e6,55380277c66da1264a8b47ef,FALSE
F,23,Bernadette,20,23177,1194,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,08/04/2015 11:19,1428491993,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Wettingen,Wettingen,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,166,FALSE,TRUE,FALSE,catch me if you can💘,50fa59cc7acab11d6a000094,51edbbf7150ba035065ca1ea,FALSE
F,23,Honigbär,1,52,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,06/04/2015 15:55,1428335721,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Michelbach an der Bilz,Schwäbisch Hall,,,0.5400000214576721,FALSE,FALSE,FALSE,FALSE,FALSE,371,FALSE,TRUE,TRUE,,50faaba538a89c18710000b0,552275c6170ba0840f8b498a,FALSE
F,20,Yara,13,4829,348,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,26/04/2015 16:40,1430066440,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Sexau,Sexau,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,198,FALSE,TRUE,FALSE,schreibt ;),50fb18b97acab14f200001a2,5534dbe00a6ea1e6988b4ba8,FALSE
F,20,VioLa_,4,31435,1978,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,26/04/2015 10:04,1430042658,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Bremgarten bei Bern,Bremgarten bei Bern,,,0.41999998688697815,FALSE,FALSE,FALSE,FALSE,FALSE,79.69999694824219,FALSE,TRUE,FALSE,♤♡♢♧,50fc18d51c6988476800011b,553519ceec6da13b8c8b518e,FALSE
F,24,Angelina_ink,27,28159,638,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11/04/2015 16:42,1428770555,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Radolfzell am Bodensee,Gebenstorf,,,0.7699999809265137,FALSE,FALSE,FALSE,FALSE,FALSE,161,FALSE,TRUE,FALSE,kennenlernen? nur wenn du 140 kg Bank drücken kannst... 😉 Beauty & Beast-mode 💪💖,50fc37851d6988a7490000be,541dec98160ba05f5f8b45bc,FALSE
F,22,lisa,11,5550,450,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,26/04/2015 18:52,1430074323,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Freiburg im Breisgau,Lörrach,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,144,FALSE,TRUE,TRUE,sun is up,50fdb9d1170ba0524c000035,5531a8841a0ba0b31f8b4a54,FALSE
F,19,colore,8,1255,52,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,05/04/2015 21:32,1428269541,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Zug,Zug,,,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,160,FALSE,TRUE,FALSE,🙈🙉🙊,5102daf51e69880d1500010b,5518f196180ba0f16e8b45b4,FALSE
F,23,Chrissy,4,5177,467,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,08/04/2015 14:32,1428503564,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Dubendorf,Dubendorf,,,0.9599999785423279,FALSE,FALSE,FALSE,FALSE,FALSE,178,FALSE,TRUE,TRUE,🙈🍀,51059c68190ba0f01c00001e,55022190c46da14d7a8b47df,FALSE
F,26,Agnieszka,11,25845,1898,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06/04/2015 16:15,1428336958,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Sindelfingen,Sindelfingen,,,0.7300000190734863,FALSE,FALSE,FALSE,FALSE,FALSE,302,FALSE,TRUE,TRUE,""" Made in <3 P O L S K A <3 """,5106db1a140ba0307e00016d,541f0a751a0ba0831e8b4b11,FALSE
F,25,Nicole1989,7,8143,317,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,06/04/2015 15:57,1428335823,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Köln,Köln,,,0.9599999785423279,FALSE,FALSE,FALSE,FALSE,FALSE,495,FALSE,TRUE,TRUE,😊😊,5109b4e4170ba0b722000222,54a584ae1a0ba08d198b466d,FALSE
F,24,Jasmin,10,10861,593,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27/04/2015 19:39,1430163570,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Remagen,Remagen,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,453,FALSE,TRUE,TRUE,:),510a4f750c84d3a54800007d,551f1dfc066ea126588b49ac,FALSE
F,21,jessika,21,52465,3739,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,26/04/2015 10:45,1430045105,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Fribourg,Schwarzsee,,,0.27000001072883606,FALSE,FALSE,FALSE,FALSE,FALSE,51.400001525878906,FALSE,TRUE,FALSE,·✰«Live your life✰«,510acfd738a89cb663000008,553a3ff7086ea1d37d8b50bc,FALSE
F,24,lisa-roxanne,4,1076,20,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,07/04/2015 11:45,1428407128,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Neuenburg am Rhein,Neuenburg am Rhein,,,0.8500000238418579,FALSE,FALSE,FALSE,FALSE,FALSE,160,FALSE,TRUE,FALSE,"Denke nicht so oft an das, was dir fehlt, sondern an das was du hast. 😊",51115846150ba0c3310000d2,54cd35d31b0ba0006e8b4b16,FALSE
F,22,miiieze,8,19690,551,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,27/04/2015 19:28,1430162908,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Bregenz,Bregenz,,,0.7300000190734863,FALSE,FALSE,FALSE,FALSE,FALSE,258,FALSE,TRUE,TRUE,trausch die nie ☝,5111891a1c698865440000fc,553d16bdec6da1fd228b48ff,FALSE
F,20,Julie,19,28293,1027,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,03/05/2015 7:54,1430639644,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Basel,Herrischried,,,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,163,FALSE,TRUE,FALSE,;),5117cf3b150ba01d540000d5,551465e9c56da1a97f8b4716,FALSE
F,24,Svetlana,17,43796,2750,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,26/04/2015 6:07,1430028455,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Emmenbrücke (Lucerna, Schweiz)",Emmen,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,139,FALSE,TRUE,FALSE,Fuck you😊,5117d5bd1d69884d140000c7,54c34090190ba0a5428b4ec5,FALSE
F,19,Lara,7,5101,158,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,26/04/2015 18:51,1430074314,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Lenk im Simmental,Thun,,,1,FALSE,TRUE,FALSE,FALSE,TRUE,79.30000305175781,FALSE,TRUE,TRUE,🔴 Suisse/Tunisie ⚪,511a6290190ba01634000087,553b56fd066ea1f26b8b467e,FALSE
F,20,Cindy,4,9850,241,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,25/04/2015 14:58,1429973890,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Samstagern (Zurich, Schweiz)",Einsiedeln,,,0.3499999940395355,FALSE,FALSE,FALSE,FALSE,FALSE,174,FALSE,TRUE,FALSE,Insta: schndy_,511b8ed138a89c2320000019,543db0531b0ba0080c8b4dc1,FALSE
F,19,swaga_,4,21224,316,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,26/04/2015 6:25,1430029536,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Kingston,Aarau,,,0.23000000417232513,FALSE,FALSE,FALSE,FALSE,FALSE,145,FALSE,TRUE,FALSE,"trust no player,fear no b*itch😄welcome. take a look and goodbye 👋 no shit given",511c3eaac76da1e526000004,54a95f17ca6da19c758b46c5,FALSE
F,19,Vanessa,9,4335,355,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 17:04,1428339883,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Brig,Brig-Glis,,,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,106,FALSE,TRUE,FALSE,,511cceb51d6988784100018d,53ec36bc160ba0c87b8b51f6,FALSE
F,19,tamara,4,12754,644,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,26/04/2015 17:27,1430069266,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Fribourg,Fribourg,,,0.6499999761581421,FALSE,FALSE,FALSE,FALSE,FALSE,50.400001525878906,FALSE,TRUE,FALSE,:),511f820f140ba0a91400019a,54cbb2e3cb6da1f5618b456f,FALSE
F,26,Ramona☆,4,3441,88,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,06/04/2015 16:05,1428336307,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Mühlhausen-Ehingen,Mühlhausen-Ehingen,,,0.8500000238418579,FALSE,FALSE,FALSE,FALSE,FALSE,220,FALSE,TRUE,TRUE,:-D,512144e00c84d3d524000109,54513142170ba029308b49ed,FALSE
F,19,_swissgiirl_,10,18731,644,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,26/04/2015 7:39,1430033954,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Lengnau,Lengnau,,,0.41999998688697815,FALSE,FALSE,FALSE,FALSE,FALSE,92,FALSE,TRUE,FALSE,[~○{❤?}○~],5122a0a3170ba0d75900015e,551afdf3e86da131588b473d,FALSE
F,21,Cheyenne,16,5450,298,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,25/04/2015 14:41,1429972888,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Liestal,Liestal,,,0.8500000238418579,FALSE,FALSE,FALSE,FALSE,FALSE,136,FALSE,TRUE,FALSE,Amar nao e pecado,5123a9b6150ba0431a00008f,533c0e31c86da1f5338b459d,FALSE
F,19,Miss Fortune,1,29903,2146,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,26/04/2015 9:14,1430039653,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Zürich,Zürich,,,0.15000000596046448,FALSE,FALSE,FALSE,FALSE,FALSE,173,FALSE,TRUE,FALSE,💖🎀,51246da80c84d35d77000e2b,55076dc41b0ba0d9208b478a,FALSE
F,24,ShellyBee,11,14526,1116,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,23/04/2015 7:24,1429773885,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Grabs,Embrach,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,185,FALSE,TRUE,FALSE,Looking for a nice Person 🎈,512a2a4090c8fd9476000171,552a346e086ea141568b4637,FALSE
F,24,giftzwärg,15,3769,276,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,26/04/2015 11:29,1430047791,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Visperterminen,Glis,,,0.8799999952316284,FALSE,FALSE,FALSE,FALSE,FALSE,106,FALSE,TRUE,TRUE,sali,512b4e840c84d32f3600017d,55325cb3066ea13c128b49ce,FALSE
F,20,lindaa:),6,7662,189,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28/04/2015 10:09,1430215780,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Eggingen,Eggingen,,,0.7699999809265137,FALSE,FALSE,FALSE,FALSE,FALSE,186,FALSE,TRUE,FALSE,Insta: Linda_Gbl187,513248b3160ba0eb6b000133,54882317150ba02d6a8b4968,FALSE
F,19,Ramona,6,7571,396,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,25/04/2015 23:05,1430003159,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Wikon,Wikon,,,0.7300000190734863,FALSE,FALSE,FALSE,FALSE,FALSE,131,FALSE,TRUE,FALSE,..;),5134e776160ba0c670000009,5134e78c160ba05870000019,FALSE
F,19,babuska,13,7842,142,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,08/04/2015 14:23,1428503033,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Winterthur,Schleitheim,,,0.7699999809265137,FALSE,FALSE,FALSE,FALSE,FALSE,195,FALSE,TRUE,TRUE,♡HR / CH♡ || ///M || I DONT CARE WHAT U THINK ABOUT ME NOW 😉🍁,5137a0eb150ba03c0d000124,5522e580086ea12e7c8b45f7,FALSE
F,23,lisa,4,3959,188,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,06/04/2015 16:01,1428336100,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Stuttgart,Stuttgart,,,0.8100000023841858,FALSE,FALSE,FALSE,FALSE,FALSE,315,FALSE,TRUE,TRUE,:),513a258e140ba02e5d000013,55213c7dcc6da1911b8b4593,FALSE
F,23,Michelle,1,1797,40,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,23/04/2015 16:43,1429807428,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Lahr,Lahr/Schwarzwald,,,0.8799999952316284,FALSE,FALSE,FALSE,FALSE,FALSE,222,FALSE,TRUE,FALSE,,513c612c150ba06326000073,5415568b1a0ba0b51f8b5181,FALSE
F,20,Olivia,6,30847,1861,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,08/04/2015 15:12,1428505924,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Zürich,,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,173,FALSE,TRUE,TRUE,Instagram: oliviasiri13,513f1005150ba0bf31000da2,5509ad4ae96da160448b4e3d,FALSE
F,23,ela,2,12671,338,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,06/04/2015 16:13,1428336829,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Karlsruhe,Karlsruhe,,,0.15000000596046448,FALSE,FALSE,FALSE,FALSE,FALSE,306,FALSE,FALSE,TRUE,:),513f7e33150ba08d5f000390,52c6da0e1a0ba07f3517f52a,FALSE
F,20,lariih,11,7465,247,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,08/04/2015 9:51,1428486716,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Bern,Flühli,,,0.8100000023841858,FALSE,FALSE,FALSE,FALSE,FALSE,112,FALSE,TRUE,FALSE,,514182931a0ba0f928000a9c,53eef170190ba0c5748b457c,FALSE
F,20,Tina,12,23168,520,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,26/04/2015 18:34,1430073280,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Bern,Bern,,,0.46000000834465027,FALSE,FALSE,FALSE,FALSE,FALSE,77,FALSE,TRUE,TRUE,#NAME?,5144e452180ba0cd31000696,54f70767150ba0150f8b4baa,FALSE
F,25,Lady-Na,25,27375,885,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,08/04/2015 14:31,1428503467,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Bern,Zürich,,,0.8500000238418579,FALSE,FALSE,FALSE,FALSE,FALSE,173,FALSE,TRUE,FALSE,"<3 Ich Bin Prinzessin, Ich Darf Das <3",51462d7f1b0ba0ce2400003d,55187c40076ea1da288b457f,FALSE
F,20,Jenny,12,15236,764,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,26/04/2015 1:48,1430012932,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Biel,Biel,,,0.6499999761581421,FALSE,FALSE,FALSE,FALSE,FALSE,85.09999847,FALSE,TRUE,FALSE,:-),5149e90d160ba0e1190000a0,5526f836c76da1273a8b47f8,FALSE
F,19,Larali,5,1167,29,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,20/04/2015 19:10,1429557005,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Lörrach,Lörrach,,,0.5799999833106995,FALSE,FALSE,FALSE,FALSE,FALSE,145,FALSE,TRUE,FALSE,c'mon girls,514dfc81190ba09d5600057d,54e24d33076ea1d3038b49ac,FALSE
F,19,Flavia,11,22226,2338,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,08/04/2015 6:16,1428473781,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Zürich,Zürich,,,0.8799999952316284,FALSE,FALSE,FALSE,FALSE,FALSE,173,FALSE,TRUE,FALSE,"Ich mag meine Kurven und stehe zu Ihnen, wenn sie dir nicht passen, pech!",515385691b0ba05e0f000192,550d6ef6e96da185088b4a8b,FALSE
F,20,jasmin.diaz,5,19653,759,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,25/04/2015 18:12,1429985551,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Solothurn,Riedholz,,,0.5799999833106995,FALSE,FALSE,FALSE,FALSE,FALSE,106,FALSE,TRUE,FALSE,;),5164227c150ba0eb480001fa,51bb6640150ba04077f13406,FALSE
F,19,MaaRiiPooSaax3,11,13194,225,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,26/04/2015 7:12,1430032362,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Basel,Breitenbach,,,0.8500000238418579,FALSE,FALSE,FALSE,FALSE,FALSE,121,FALSE,TRUE,FALSE,"☆Diieser Junqe aus dem Süden,mit dem Temperament wiie Feueer!!☆",5165b7561c0ba00268000013,53c45ef2180ba0d9178b584d,FALSE
F,22,》》》●•●《《《,13,47475,2137,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,26/04/2015 13:03,1430053386,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Zurigo,Urdorf,,,0.8100000023841858,FALSE,FALSE,FALSE,FALSE,FALSE,167,FALSE,TRUE,FALSE,🎼🎶🎶🎶🎶🎶🎶🎶🎶🎶,5165df621c0ba00d680007e6,553cc2661a0ba0f12a8b47c8,FALSE
F,21,Jäcky,14,24369,1559,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,26/04/2015 11:13,1430046824,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Villmergen,Villmergen,,,0.8799999952316284,FALSE,FALSE,FALSE,FALSE,FALSE,153,FALSE,TRUE,TRUE,"Motorcycling, it's my heartbeat // insta - jaacky__93",516a97b5c46da1f62a000375,54ebb4fc0b6ea19f688b4bef,FALSE
F,22,Nathalie,3,1359,42,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,08/04/2015 9:02,1428483724,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Unterseen,Unterseen,,,0.8100000023841858,FALSE,FALSE,FALSE,FALSE,FALSE,93.90000153,FALSE,TRUE,FALSE,,516ae6d91c0ba091150002af,54ebc6d4076ea169538b48b0,FALSE
F,24,caro,9,7014,216,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,07/04/2015 13:08,1428412080,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Zürich,Niederlenz,,,0.8799999952316284,FALSE,FALSE,FALSE,FALSE,FALSE,153,FALSE,TRUE,FALSE,ich lebe mein Leben wie es mir gefällt und nicht wie es andere wollen. ..,516bb8811a0ba0c51b000161,533ace4a160ba0030a8b539b,FALSE
F,23,luu,18,20823,864,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,25/04/2015 15:15,1429974901,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Zürich,Zürich,,,0.8500000238418579,FALSE,FALSE,FALSE,FALSE,FALSE,173,FALSE,TRUE,FALSE,Sweet as chocolate :P,516d97481b0ba0da03000517,55297d12ea6da15a088b45cb,FALSE
F,19,Christin🎀,5,12344,234,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,26/04/2015 11:22,1430047368,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Hamburg,Dättlikon,,,0.800000012,FALSE,FALSE,FALSE,FALSE,FALSE,187,FALSE,TRUE,TRUE,♡ :),516dbf2f1b0ba0d9230006c3,550c4a37c96da1ae908b4c32,FALSE
F,19,Mary,6,1934,57,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,26/04/2015 0:25,1430007945,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Basel,Basel,,,0.23000000417232513,FALSE,FALSE,FALSE,FALSE,FALSE,136,FALSE,TRUE,FALSE,"If you can't find something to live for,you best find something to die for !! ❤",5173de26170ba008410005ba,55130938c96da1308a8b47e0,FALSE
F,19,ladylike95,9,3217,180,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,25/04/2015 21:42,1429998143,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Bolligen,Beatenberg,,,0.8799999952316284,FALSE,FALSE,FALSE,FALSE,FALSE,89.09999847,FALSE,FALSE,FALSE,🙈😉,517ad1c61c0ba0316a000078,5201fbc71a0ba0b940f0b031,FALSE
F,24,Anabel,4,14267,670,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,26/04/2015 10:19,1430043595,3,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,Birmensdorf,Zürich,,,0.5400000214576721,FALSE,FALSE,FALSE,FALSE,FALSE,170,FALSE,TRUE,FALSE,🙈🙉🙊,517ccdc3160ba07660000056,5536cda81b0ba089618b4c6d,FALSE
F,19,Tanja,11,6819,164,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,08/04/2015 11:49,1428493799,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Zürich,Zürich,,,0.8500000238418579,FALSE,FALSE,FALSE,FALSE,FALSE,177,FALSE,TRUE,FALSE,Insta: tanjafreitag     Facebook: Tanja Freitag,5180d1c5160ba07d3c0001b4,51c7050dc76da14a0ed8507d,FALSE
F,19,diana,9,5270,64,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,26/04/2015 9:17,1430039851,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Schattdorf,Schattdorf,,,0.5799999833106995,FALSE,FALSE,FALSE,FALSE,FALSE,158,FALSE,TRUE,FALSE,Verstell dich nit für ander :),518809f21c0ba0d070000218,55203a3dc96da1cb788b4b2d,FALSE
F,25,mariiaa,3,44,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,06/04/2015 16:04,1428336285,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Zürich,Buchs,AG,,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,146,FALSE,TRUE,TRUE,"Alles kann, nichts muss ;)",518b88801a0ba0ec32000230,5521975fc76da179208b4866,FALSE
F,22,Vanessa,4,690,6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,27/04/2015 19:16,1430162205,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Köln,Hennef,Sieg,,0.9200000166893005,FALSE,FALSE,FALSE,FALSE,FALSE,475,FALSE,TRUE,TRUE,Glücklich Vergeben ! :) an den tollsten mann der Welt 😻💕 Suche nur weibliche User :) 👍☺,518c2086170ba0b803000098,55336b55c56da1f71a8b476d,FALSE
F,21,Karen,3,1058,62,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,07/04/2015 8:03,1428393792,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Bern,Wünnewil,,,0.3799999952316284,FALSE,FALSE,FALSE,FALSE,FALSE,63.20000076293945,FALSE,TRUE,FALSE,,5193c6a61b0ba0f26a000289,5516f209c56da161778b45b1,FALSE
F,21,Priiscilla..,20,44883,3556,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,26/04/2015 18:39,1430073589,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Zürich,Uster,,,0.5,FALSE,TRUE,FALSE,FALSE,TRUE,183,FALSE,TRUE,TRUE,Bin gerade etwas neben der Spur...   ...ist shön da!😉,51977983c76da1a3710003bb,544293c7170ba0ae088b4745,FALSE
F,21,Mischi,20,17092,461,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,26/04/2015 9:05,1430039154,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Zürich,Bülach,,,0.7699999809265137,FALSE,FALSE,FALSE,FALSE,FALSE,182,FALSE,TRUE,FALSE,"ᗷEᐯOᖇ ᗪᑌ üᗷEᖇ ᗰIᑕᕼ ᑌᑎᗪ ᗰEIᑎ ᒪEᗷEᑎ ᑌᖇTEIᒪᔕT, ᘔIEᕼ ᗰEIᑎE ᔕᑕᕼᑌᕼE ᗩᑎ ᑌᑎᗪ GEᕼ ᗰEIᑎEᑎ ᗯEG.",5198019f160ba0ec750000e1,551d4138e96da13b188b4a9d,FALSE
F,20,Mhmoke,6,49039,4269,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,08/04/2015 14:40,1428504032,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Zürich,Sins,,,0.41999998688697815,FALSE,FALSE,FALSE,FALSE,FALSE,153,FALSE,TRUE,TRUE,420❤️,51989e08c86da19a700003f5,51989e28c66da1845d000399,FALSE
F,22,Delal,5,19421,323,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,26/04/2015 14:38,1430059090,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Basel,Basel,,,0.6499999761581421,FALSE,FALSE,FALSE,FALSE,FALSE,134,FALSE,FALSE,TRUE,GIBTS MR RIGHT ?  ...✌️,519e6221170ba0346f000395,5509ddf7cd6da114118b4592,FALSE
